1단계,2단계,3단계,X격자,Y격자, 
강원도,화천군,,72,139,
강원도,화천군,화천읍,72,139,
강원도,화천군,간동면,74,137,
강원도,화천군,하남면,71,138,
강원도,화천군,상서면,71,140,
강원도,화천군,사내면,69,138,
강원도,양구군,,77,139,
강원도,양구군,양구읍,77,139,
강원도,양구군,남면,78,139,
강원도,양구군,동면,78,141,
강원도,양구군,방산면,76,141,
강원도,양구군,해안면,79,143,
강원도,인제군,,80,138,
강원도,인제군,인제읍,80,138,
강원도,인제군,남면,79,136,
강원도,인제군,북면,81,139,
강원도,인제군,기린면,83,136,
강원도,인제군,서화면,81,141,
강원도,인제군,상남면,82,134,
강원도,고성군,,85,145,
강원도,고성군,간성읍,85,145,
강원도,고성군,거진읍,85,146,
강원도,고성군,현내면,84,147,
강원도,고성군,죽왕면,86,144,
강원도,고성군,토성면,87,142,
강원도,고성군,수동면,82,146,
강원도,양양군,,88,138,
강원도,양양군,양양읍,88,138,
강원도,양양군,서면,87,138,
강원도,양양군,손양면,88,138,
강원도,양양군,현북면,89,137,
강원도,양양군,현남면,90,136,
강원도,양양군,강현면,87,140,
충청북도,,,69,107,
충청북도,청주시상당구,,69,106,
충청북도,청주시상당구,낭성면,71,106,
충청북도,청주시상당구,미원면,72,107,
충청북도,청주시상당구,가덕면,70,105,
충청북도,청주시상당구,남일면,69,106,
충청북도,청주시상당구,문의면,69,104,
충청북도,청주시상당구,중앙동,69,107,
충청북도,청주시상당구,성안동,69,107,
충청북도,청주시상당구,탑대성동,69,107,
충청북도,청주시상당구,영운동,69,106,
충청북도,청주시상당구,금천동,69,106,
충청북도,청주시상당구,용담.명암.산성동,69,107,
충청북도,청주시상당구,용암1동,69,106,
충청북도,청주시상당구,용암2동,69,106,
충청북도,청주시서원구,,69,107,
충청북도,청주시서원구,남이면,68,105,
충청북도,청주시서원구,현도면,68,103,
충청북도,청주시서원구,사직1동,69,107,
충청북도,청주시서원구,사직2동,69,106,
충청북도,청주시서원구,사창동,68,107,
충청북도,청주시서원구,모충동,69,106,
충청북도,청주시서원구,산남동,69,106,
충청북도,청주시서원구,분평동,69,106,
충청북도,청주시서원구,수곡1동,69,106,
충청북도,청주시서원구,수곡2동,69,106,
충청북도,청주시서원구,성화.개신.죽림동,68,106,
충청북도,청주시흥덕구,,67,106,
충청북도,청주시흥덕구,오송읍,66,106,
충청북도,청주시흥덕구,강내면,67,106,
충청북도,청주시흥덕구,옥산면,67,107,
충청북도,청주시흥덕구,운천.신봉동,69,107,
충청북도,청주시흥덕구,복대1동,68,107,
충청북도,청주시흥덕구,복대2동,68,106,
충청북도,청주시흥덕구,가경동,68,106,
충청북도,청주시흥덕구,봉명1동,68,107,
충청북도,청주시흥덕구,봉명2.송정동,68,107,
충청북도,청주시흥덕구,강서제1동,68,106,
충청북도,청주시흥덕구,강서제2동,68,107,
충청북도,청주시청원구,,69,107,
충청북도,청주시청원구,내수읍,70,109,
충청북도,청주시청원구,오창읍,68,109,
충청북도,청주시청원구,북이면,70,109,
충청북도,청주시청원구,우암동,69,107,
충청북도,청주시청원구,내덕1동,69,107,
충청북도,청주시청원구,내덕2동,69,107,
충청북도,청주시청원구,율량.사천동,69,107,
충청북도,청주시청원구,오근장동,69,108,
충청북도,충주시,,76,114,
충청북도,충주시,주덕읍,74,114,
충청북도,충주시,살미면,77,113,
충청북도,충주시,수안보면,78,111,
충청북도,충주시,대소원면,75,114,
충청북도,충주시,신니면,73,114,
충청북도,충주시,노은면,73,116,
충청북도,충주시,앙성면,73,117,
충청북도,충주시,중앙탑면,75,115,
충청북도,충주시,금가면,76,116,
충청북도,충주시,동량면,77,115,
충청북도,충주시,산척면,77,116,
충청북도,충주시,엄정면,76,117,
충청북도,충주시,소태면,75,117,
충청북도,충주시,성내.충인동,77,114,
충청북도,충주시,교현.안림동,77,114,
충청북도,충주시,교현2동,76,114,
충청북도,충주시,용산동,77,114,
충청북도,충주시,지현동,77,114,
충청북도,충주시,문화동,76,114,
충청북도,충주시,호암.직동,77,114,
충청북도,충주시,달천동,76,114,
충청북도,충주시,봉방동,76,114,
충청북도,충주시,칠금.금릉동,76,114,
충청북도,충주시,연수동,77,114,
충청북도,충주시,목행.용탄동,76,115,
충청북도,제천시,,81,118,
충청북도,제천시,봉양읍,80,118,
충청북도,제천시,금성면,81,116,
충청북도,제천시,청풍면,81,115,
충청북도,제천시,수산면,81,113,
충청북도,제천시,덕산면,81,113,
충청북도,제천시,한수면,79,112,
충청북도,제천시,백운면,78,118,
충청북도,제천시,송학면,82,119,
충청북도,제천시,교동,81,118,
충청북도,제천시,의림지동,81,118,
충청북도,제천시,중앙동,81,118,
충청북도,제천시,남현동,81,118,
충청북도,제천시,영서동,81,118,
충청북도,제천시,용두동,81,118,
충청북도,제천시,신백동,82,118,
충청북도,제천시,청전동,81,118,
충청북도,제천시,화산동,81,118,
충청북도,보은군,,73,103,
충청북도,보은군,보은읍,73,103,
충청북도,보은군,속리산면,75,104,
충청북도,보은군,장안면,74,103,
충청북도,보은군,마로면,75,102,
충청북도,보은군,탄부면,74,102,
충청북도,보은군,삼승면,73,101,
충청북도,보은군,수한면,73,103,
충청북도,보은군,회남면,71,102,
충청북도,보은군,회인면,71,104,
충청북도,보은군,내북면,72,105,
충청북도,보은군,산외면,73,105,
충청북도,옥천군,,71,99,
충청북도,옥천군,옥천읍,71,99,
충청북도,옥천군,동이면,71,99,
충청북도,옥천군,안남면,72,101,
충청북도,옥천군,안내면,72,101,
충청북도,옥천군,청성면,74,100,
충청북도,옥천군,청산면,74,100,
충청북도,옥천군,이원면,71,98,
충청북도,옥천군,군서면,70,99,
충청북도,옥천군,군북면,70,100,
충청북도,영동군,,74,97,
충청북도,영동군,영동읍,74,97,
충청북도,영동군,용산면,75,99,
충청북도,영동군,황간면,77,98,
충청북도,영동군,추풍령면,78,98,
충청북도,영동군,매곡면,77,97,
충청북도,영동군,상촌면,77,96,
충청북도,영동군,양강면,74,96,
충청북도,영동군,용화면,74,93,
충청북도,영동군,학산면,73,95,
충청북도,영동군,양산면,72,95,
충청북도,영동군,심천면,73,98,
충청북도,증평군,,71,110,
충청북도,증평군,증평읍,71,110,
충청북도,증평군,도안면,71,110,
충청북도,진천군,,68,111,
충청북도,진천군,진천읍,68,111,
충청북도,진천군,덕산면,69,113,
충청북도,진천군,초평면,70,111,
충청북도,진천군,문백면,68,110,
충청북도,진천군,백곡면,67,112,
충청북도,진천군,이월면,68,113,
충청북도,진천군,광혜원면,68,114,
충청북도,괴산군,,74,111,
충청북도,괴산군,괴산읍,74,111,
충청북도,괴산군,감물면,76,111,
충청북도,괴산군,장연면,77,111,
충청북도,괴산군,연풍면,78,110,
충청북도,괴산군,칠성면,75,110,
충청북도,괴산군,문광면,74,110,
충청북도,괴산군,청천면,73,107,
충청북도,괴산군,청안면,72,110,
충청북도,괴산군,사리면,72,111,
충청북도,괴산군,소수면,73,111,
충청북도,괴산군,불정면,75,112,
충청북도,음성군,,72,113,
충청북도,음성군,음성읍,72,113,
충청북도,음성군,금왕읍,71,114,
충청북도,음성군,소이면,74,113,
충청북도,음성군,원남면,72,112,
충청북도,음성군,맹동면,70,113,
충청북도,음성군,대소면,69,114,
충청북도,음성군,삼성면,69,115,
충청북도,음성군,생극면,71,115,
충청북도,음성군,감곡면,71,117,
충청북도,단양군,,84,115,
충청북도,단양군,단양읍,84,115,
충청북도,단양군,매포읍,83,116,
충청북도,단양군,대강면,84,113,
충청북도,단양군,가곡면,84,115,
충청북도,단양군,영춘면,86,117,
충청북도,단양군,어상천면,84,117,
충청북도,단양군,적성면,83,114,
충청북도,단양군,단성면,83,113,
충청남도,,,68,100,
충청남도,천안시동남구,,63,110,
충청남도,천안시동남구,목천읍,65,110,
충청남도,천안시동남구,풍세면,63,108,
충청남도,천안시동남구,광덕면,62,108,
충청남도,천안시동남구,북면,65,111,
충청남도,천안시동남구,성남면,65,109,
충청남도,천안시동남구,수신면,65,109,
충청남도,천안시동남구,병천면,66,109,
충청남도,천안시동남구,동면,66,110,
충청남도,천안시동남구,중앙동,63,110,
충청남도,천안시동남구,문성동,63,110,
충청남도,천안시동남구,원성1동,63,110,
충청남도,천안시동남구,원성2동,63,110,
충청남도,천안시동남구,봉명동,63,110,
충청남도,천안시동남구,일봉동,63,110,
충청남도,천안시동남구,신방동,63,110,
충청남도,천안시동남구,청룡동,63,110,
충청남도,천안시동남구,신안동,63,110,
충청남도,천안시서북구,,63,112,
충청남도,천안시서북구,성환읍,63,113,
충청남도,천안시서북구,성거읍,64,112,
충청남도,천안시서북구,직산읍,63,112,
충청남도,천안시서북구,입장면,64,113,
충청남도,천안시서북구,성정1동,63,110,
충청남도,천안시서북구,성정2동,63,111,
충청남도,천안시서북구,쌍용1동,63,110,
충청남도,천안시서북구,쌍용2동,63,110,
충청남도,천안시서북구,쌍용3동,63,110,
충청남도,천안시서북구,백석동,62,110,
충청남도,천안시서북구,불당동,62,110,
충청남도,천안시서북구,부성1동,63,111,
충청남도,천안시서북구,부성2동,63,111,
충청남도,공주시,,63,102,
충청남도,공주시,유구읍,60,105,
충청남도,공주시,이인면,62,101,
충청남도,공주시,탄천면,61,100,
충청남도,공주시,계룡면,63,100,
충청남도,공주시,반포면,65,101,
충청남도,공주시,의당면,63,104,
충청남도,공주시,정안면,63,106,
충청남도,공주시,우성면,61,103,
충청남도,공주시,사곡면,61,104,
충청남도,공주시,신풍면,60,104,
충청남도,공주시,중학동,63,102,
충청남도,공주시,웅진동,63,103,
충청남도,공주시,금학동,63,102,
충청남도,공주시,옥룡동,63,103,
충청남도,공주시,신관동,63,103,
충청남도,공주시,월송동,63,103,
충청남도,보령시,,54,100,
충청남도,보령시,웅천읍,54,98,
충청남도,보령시,주포면,53,102,
충청남도,보령시,오천면,52,102,
충청남도,보령시,천북면,52,103,
충청남도,보령시,청소면,53,102,
충청남도,보령시,청라면,55,101,
충청남도,보령시,남포면,54,99,
충청남도,보령시,주산면,54,97,
충청남도,보령시,미산면,55,97,
충청남도,보령시,성주면,54,100,
충청남도,보령시,주교면,53,101,
충청남도,보령시,대천1동,53,100,
충청남도,보령시,대천2동,53,100,
충청남도,보령시,대천3동,54,100,
충청남도,보령시,대천4동,54,100,
충청남도,보령시,대천5동,52,99,
충청남도,아산시,,60,110,
충청남도,아산시,염치읍,60,110,
충청남도,아산시,배방읍,62,110,
충청남도,아산시,송악면,61,109,
충청남도,아산시,탕정면,61,110,
충청남도,아산시,음봉면,61,111,
충청남도,아산시,둔포면,61,113,
충청남도,아산시,영인면,60,111,
충청남도,아산시,인주면,58,111,
충청남도,아산시,선장면,58,110,
충청남도,아산시,도고면,58,109,
충청남도,아산시,신창면,59,110,
충청남도,아산시,온양1동,60,110,
충청남도,아산시,온양2동,60,110,
충청남도,아산시,온양3동,61,110,
충청남도,아산시,온양4동,60,110,
충청남도,아산시,온양5동,60,109,
충청남도,아산시,온양6동,61,109,
충청남도,서산시,,51,110,
충청남도,서산시,대산읍,51,113,
충청남도,서산시,인지면,50,109,
충청남도,서산시,부석면,50,108,
충청남도,서산시,팔봉면,49,110,
충청남도,서산시,지곡면,51,111,
충청남도,서산시,성연면,51,111,
충청남도,서산시,음암면,52,110,
충청남도,서산시,운산면,53,110,
충청남도,서산시,해미면,53,108,
충청남도,서산시,고북면,52,107,
충청남도,서산시,부춘동,51,110,
충청남도,서산시,동문1동,51,110,
충청남도,서산시,동문2동,51,110,
충청남도,서산시,수석동,51,109,
충청남도,서산시,석남동,51,109,
충청남도,논산시,,62,97,
충청남도,논산시,강경읍,61,96,
충청남도,논산시,연무읍,62,95,
충청남도,논산시,성동면,61,97,
충청남도,논산시,광석면,62,98,
충청남도,논산시,노성면,63,99,
충청남도,논산시,상월면,63,99,
충청남도,논산시,부적면,63,97,
충청남도,논산시,연산면,64,97,
충청남도,논산시,벌곡면,65,97,
충청남도,논산시,양촌면,65,96,
충청남도,논산시,가야곡면,63,96,
충청남도,논산시,은진면,62,96,
충청남도,논산시,채운면,62,96,
충청남도,논산시,취암동,62,97,
충청남도,논산시,부창동,62,97,
충청남도,계룡시,,65,99,
충청남도,계룡시,두마면,65,98,
충청남도,계룡시,엄사면,65,99,
충청남도,계룡시,신도안면,65,99,
충청남도,계룡시,금암동,65,99,
충청남도,당진시,,54,112,
충청남도,당진시,합덕읍,56,110,
충청남도,당진시,송악읍,55,112,
충청남도,당진시,고대면,53,113,
충청남도,당진시,석문면,53,114,
충청남도,당진시,대호지면,52,112,
충청남도,당진시,정미면,53,112,
충청남도,당진시,면천면,55,110,
충청남도,당진시,순성면,55,111,
충청남도,당진시,우강면,57,110,
충청남도,당진시,신평면,56,112,
충청남도,당진시,송산면,55,113,
충청남도,당진시,당진1동,54,112,
충청남도,당진시,당진2동,54,112,
충청남도,당진시,당진3동,54,112,
충청남도,금산군,,69,95,
충청남도,금산군,금산읍,69,95,
충청남도,금산군,금성면,69,96,
충청남도,금산군,제원면,70,95,
충청남도,금산군,부리면,70,94,
충청남도,금산군,군북면,70,96,
충청남도,금산군,남일면,70,94,
충청남도,금산군,남이면,68,94,
충청남도,금산군,진산면,67,96,
충청남도,금산군,복수면,68,96,
충청남도,금산군,추부면,69,97,
충청남도,부여군,,59,99,
충청남도,부여군,부여읍,59,99,
충청남도,부여군,규암면,59,99,
충청남도,부여군,은산면,58,99,
충청남도,부여군,외산면,55,99,
충청남도,부여군,내산면,57,99,
충청남도,부여군,구룡면,57,98,
충청남도,부여군,홍산면,56,97,
충청남도,부여군,옥산면,56,97,
충청남도,부여군,남면,57,97,
충청남도,부여군,충화면,57,97,
충청남도,부여군,양화면,59,96,
충청남도,부여군,임천면,59,97,
충청남도,부여군,장암면,59,98,
충청남도,부여군,세도면,60,96,
충청남도,부여군,석성면,61,98,
충청남도,부여군,초촌면,61,98,
충청남도,서천군,,55,94,
충청남도,서천군,장항읍,55,93,
충청남도,서천군,서천읍,55,94,
충청남도,서천군,마서면,55,94,
충청남도,서천군,화양면,57,93,
충청남도,서천군,기산면,56,94,
충청남도,서천군,한산면,57,94,
충청남도,서천군,마산면,57,95,
충청남도,서천군,시초면,56,95,
충청남도,서천군,문산면,56,96,
충청남도,서천군,판교면,55,96,
충청남도,서천군,종천면,55,95,
충청남도,서천군,비인면,54,96,
충청남도,서천군,서면,53,96,
충청남도,청양군,,57,103,
충청남도,청양군,청양읍,57,102,
충청남도,청양군,운곡면,58,104,
충청남도,청양군,대치면,58,102,
충청남도,청양군,정산면,60,102,
충청남도,청양군,목면,61,102,
충청남도,청양군,청남면,60,100,
충청남도,청양군,장평면,59,100,
충청남도,청양군,남양면,57,101,
충청남도,청양군,화성면,56,102,
충청남도,청양군,비봉면,57,104,
충청남도,홍성군,,55,106,
충청남도,홍성군,홍성읍,55,106,
충청남도,홍성군,광천읍,54,104,
충청남도,홍성군,홍북읍,55 ,107 ,
충청남도,홍성군,금마면,56,106,
충청남도,홍성군,홍동면,55,105,
충청남도,홍성군,장곡면,55,104,
충청남도,홍성군,은하면,53,104,
충청남도,홍성군,결성면,53,104,
충청남도,홍성군,서부면,52,105,
충청남도,홍성군,갈산면,53,106,
충청남도,홍성군,구항면,54,105,
충청남도,예산군,,58,107,
충청남도,예산군,예산읍,58,107,
충청남도,예산군,삽교읍,56,108,
충청남도,예산군,대술면,59,107,
충청남도,예산군,신양면,58,106,
충청남도,예산군,광시면,57,105,
충청남도,예산군,대흥면,57,106,
충청남도,예산군,응봉면,56,107,
충청남도,예산군,덕산면,55,108,
충청남도,예산군,봉산면,55,109,
충청남도,예산군,고덕면,56 ,109,
충청남도,예산군,신암면,57,109,
충청남도,예산군,오가면,57,108,
충청남도,태안군,,48,109,
충청남도,태안군,태안읍,48,109,
충청남도,태안군,안면읍,49,104,
충청남도,태안군,고남면,50,102,
충청남도,태안군,남면,48,107,
충청남도,태안군,근흥면,47,108,
충청남도,태안군,소원면,46,109,
충청남도,태안군,원북면,48,110,
충청남도,태안군,이원면,48,111,
전라북도,,,63,89,
전라북도,전주시완산구,,63,89,
전라북도,전주시완산구,중앙동,63,89,
전라북도,전주시완산구,풍남동,63,89,
전라북도,전주시완산구,노송동,63,89,
전라북도,전주시완산구,완산동,63,88,
전라북도,전주시완산구,동서학동,63,89,
전라북도,전주시완산구,서서학동,63,88,
전라북도,전주시완산구,중화산1동,63,89,
전라북도,전주시완산구,중화산2동,63,89,
전라북도,전주시완산구,서신동,63,89,
전라북도,전주시완산구,평화1동,63,88,
전라북도,전주시완산구,평화2동,63,88,
전라북도,전주시완산구,삼천1동,63,88,
전라북도,전주시완산구,삼천2동,63,88,
전라북도,전주시완산구,삼천3동,63,88,
전라북도,전주시완산구,효자1동,63,88,
전라북도,전주시완산구,효자2동,63,88,
전라북도,전주시완산구,효자3동,63,88,
전라북도,전주시완산구,효자4동,62 ,89 ,
전라북도,전주시완산구,효자5동,63,89,
전라북도,전주시덕진구,,63,89,
전라북도,전주시덕진구,진북동,63,89,
전라북도,전주시덕진구,인후1동,63,89,
전라북도,전주시덕진구,인후2동,63,89,
전라북도,전주시덕진구,인후3동,64,89,
전라북도,전주시덕진구,덕진동,63,89,
전라북도,전주시덕진구,금암1동,63,89,
전라북도,전주시덕진구,금암2동,63,89,
전라북도,전주시덕진구,팔복동,63,89,
전라북도,전주시덕진구,우아1동,64,89,
전라북도,전주시덕진구,우아2동,64,89,
전라북도,전주시덕진구,호성동,63,90,
전라북도,전주시덕진구,송천1동,63,90,
전라북도,전주시덕진구,송천2동,63,90,
전라북도,전주시덕진구,조촌동,62,90,
전라북도,전주시덕진구,동산동,62,90,
전라북도,전주시덕진구,혁신동,62 ,89 ,
전라북도,군산시,,56,92,
전라북도,군산시,옥구읍,55,91,
전라북도,군산시,옥산면,56,91,
전라북도,군산시,회현면,56,91,
전라북도,군산시,임피면,58,92,
전라북도,군산시,서수면,58,92,
전라북도,군산시,대야면,57,91,
전라북도,군산시,개정면,57,92,
전라북도,군산시,성산면,57,92,
전라북도,군산시,나포면,58,93,
전라북도,군산시,옥도면,43,95,
전라북도,군산시,옥서면,54,91,
전라북도,군산시,해신동,55,92,
전라북도,군산시,월명동,56,92,
전라북도,군산시,신풍동,55,92,
전라북도,군산시,삼학동,56,92,
전라북도,군산시,중앙동,56,92,
전라북도,군산시,흥남동,56,92,
전라북도,군산시,조촌동,56,92,
전라북도,군산시,경암동,56,92,
전라북도,군산시,구암동,56,92,
전라북도,군산시,개정동,56,92,
전라북도,군산시,수송동,56,92,
전라북도,군산시,나운1동,55,92,
전라북도,군산시,나운2동,55,92,
전라북도,군산시,나운3동,55,92,
전라북도,군산시,소룡동,55,92,
전라북도,군산시,미성동,55,92,
전라북도,익산시,,60,91,
전라북도,익산시,함열읍,60,94,
전라북도,익산시,오산면,59,91,
전라북도,익산시,황등면,60,93,
전라북도,익산시,함라면,59,94,
전라북도,익산시,웅포면,58,94,
전라북도,익산시,성당면,59,95,
전라북도,익산시,용안면,60,95,
전라북도,익산시,낭산면,61,94,
전라북도,익산시,망성면,61,96,
전라북도,익산시,여산면,62,94,
전라북도,익산시,금마면,62,92,
전라북도,익산시,왕궁면,62,92,
전라북도,익산시,춘포면,61,90,
전라북도,익산시,삼기면,60,93,
전라북도,익산시,용동면,60,95,
전라북도,익산시,중앙동,60,91,
전라북도,익산시,평화동,60,91,
전라북도,익산시,인화동,60,91,
전라북도,익산시,동산동,60,91,
전라북도,익산시,마동,60,91,
전라북도,익산시,남중동,60,92,
전라북도,익산시,모현동,60,91,
전라북도,익산시,송학동,60,91,
전라북도,익산시,영등1동,60,92,
전라북도,익산시,영등2동,60,92,
전라북도,익산시,어양동,60,92,
전라북도,익산시,신동,60,92,
전라북도,익산시,팔봉동,61,92,
전라북도,익산시,삼성동,60,92,
전라북도,정읍시,,58,83,
전라북도,정읍시,신태인읍,59,86,
전라북도,정읍시,북면,59,84,
전라북도,정읍시,입암면,57,82,
전라북도,정읍시,소성면,57,83,
전라북도,정읍시,고부면,57,84,
전라북도,정읍시,영원면,57,85,
전라북도,정읍시,덕천면,58,84,
전라북도,정읍시,이평면,58,85,
전라북도,정읍시,정우면,59,85,
전라북도,정읍시,태인면,60,85,
전라북도,정읍시,감곡면,59,86,
전라북도,정읍시,옹동면,60,85,
전라북도,정읍시,칠보면,61,84,
전라북도,정읍시,산내면,61,83,
전라북도,정읍시,산외면,61,84,
전라북도,정읍시,수성동,58,83,
전라북도,정읍시,장명동,58,83,
전라북도,정읍시,내장상동,58,83,
전라북도,정읍시,시기동,58,83,
전라북도,정읍시,초산동,58,83,
전라북도,정읍시,연지동,58,83,
전라북도,정읍시,농소동,58,84,
전라북도,정읍시,상교동,58,83,
전라북도,남원시,,68,80,
전라북도,남원시,운봉읍,70,81,
전라북도,남원시,주천면,69,79,
전라북도,남원시,수지면,67,78,
전라북도,남원시,송동면,67,79,
전라북도,남원시,주생면,67,79,
전라북도,남원시,금지면,66,79,
전라북도,남원시,대강면,65,78,
전라북도,남원시,대산면,67,80,
전라북도,남원시,사매면,67,82,
전라북도,남원시,덕과면,67,82,
전라북도,남원시,보절면,68,82,
전라북도,남원시,산동면,69,82,
전라북도,남원시,이백면,69,80,
전라북도,남원시,아영면,72,82,
전라북도,남원시,산내면,72,80,
전라북도,남원시,인월면,71,81,
전라북도,남원시,동충동,68,80,
전라북도,남원시,죽항동,68,80,
전라북도,남원시,노암동,68,80,
전라북도,남원시,금동,67,80,
전라북도,남원시,왕정동,67,80,
전라북도,남원시,향교동,68,80,
전라북도,남원시,도통동,68,80,
전라북도,김제시,,59,88,
전라북도,김제시,만경읍,58,89,
전라북도,김제시,죽산면,57,88,
전라북도,김제시,백산면,59,89,
전라북도,김제시,용지면,60,89,
전라북도,김제시,백구면,60,90,
전라북도,김제시,부량면,58,87,
전라북도,김제시,공덕면,59,90,
전라북도,김제시,청하면,58,90,
전라북도,김제시,성덕면,57,89,
전라북도,김제시,진봉면,57,90,
전라북도,김제시,금구면,61,88,
전라북도,김제시,봉남면,60,87,
전라북도,김제시,황산면,60,88,
전라북도,김제시,금산면,61,86,
전라북도,김제시,광활면,56,89,
전라북도,김제시,요촌동,59,88,
전라북도,김제시,신풍동,59,88,
전라북도,김제시,검산동,59,88,
전라북도,김제시,교월동,59,88,
전라북도,완주군,,63,89,
전라북도,완주군,삼례읍,62,91,
전라북도,완주군,봉동읍,64,91,
전라북도,완주군,용진읍,63,90,
전라북도,완주군,상관면,64,88,
전라북도,완주군,이서면,61,89,
전라북도,완주군,소양면,65,90,
전라북도,완주군,구이면,63,87,
전라북도,완주군,고산면,64,92,
전라북도,완주군,비봉면,63,93,
전라북도,완주군,운주면,66,95,
전라북도,완주군,화산면,64,93,
전라북도,완주군,동상면,66,91,
전라북도,완주군,경천면,65,93,
전라북도,진안군,,68,88,
전라북도,진안군,진안읍,68,88,
전라북도,진안군,용담면,70,92,
전라북도,진안군,안천면,70,91,
전라북도,진안군,동향면,71,89,
전라북도,진안군,상전면,69,89,
전라북도,진안군,백운면,68,86,
전라북도,진안군,성수면,66,86,
전라북도,진안군,마령면,67,87,
전라북도,진안군,부귀면,67,89,
전라북도,진안군,정천면,68,90,
전라북도,진안군,주천면,68,92,
전라북도,무주군,,72,93,
전라북도,무주군,무주읍,72,93,
전라북도,무주군,무풍면,76,92,
전라북도,무주군,설천면,75,93,
전라북도,무주군,적상면,72,92,
전라북도,무주군,안성면,72,90,
전라북도,무주군,부남면,71,92,
전라북도,장수군,,70,85,
전라북도,장수군,장수읍,70,85,
전라북도,장수군,산서면,68,84,
전라북도,장수군,번암면,70,83,
전라북도,장수군,장계면,71,87,
전라북도,장수군,천천면,70,87,
전라북도,장수군,계남면,71,86,
전라북도,장수군,계북면,72,88,
전라북도,임실군,,66,84,
전라북도,임실군,임실읍,66,84,
전라북도,임실군,청웅면,64,83,
전라북도,임실군,운암면,63,85,
전라북도,임실군,신평면,65,85,
전라북도,임실군,성수면,67,85,
전라북도,임실군,오수면,67,83,
전라북도,임실군,신덕면,64,86,
전라북도,임실군,삼계면,66,82,
전라북도,임실군,관촌면,66,86,
전라북도,임실군,강진면,64,82,
전라북도,임실군,덕치면,64,82,
전라북도,임실군,지사면,67,83,
전라북도,순창군,,63,79,
전라북도,순창군,순창읍,63,79,
전라북도,순창군,인계면,63,80,
전라북도,순창군,동계면,65,81,
전라북도,순창군,풍산면,63,78,
전라북도,순창군,금과면,62,78,
전라북도,순창군,팔덕면,63,79,
전라북도,순창군,쌍치면,61,82,
전라북도,순창군,복흥면,60,80,
전라북도,순창군,적성면,65,80,
전라북도,순창군,유등면,64,79,
전라북도,순창군,구림면,63,81,
전라북도,고창군,,56,80,
전라북도,고창군,고창읍,56,80,
전라북도,고창군,고수면,55,80,
전라북도,고창군,아산면,54,80,
전라북도,고창군,무장면,53,80,
전라북도,고창군,공음면,52,79,
전라북도,고창군,상하면,52,80,
전라북도,고창군,해리면,53,81,
전라북도,고창군,성송면,55,79,
전라북도,고창군,대산면,54,78,
전라북도,고창군,심원면,53,82,
전라북도,고창군,흥덕면,56,82,
전라북도,고창군,성내면,56,83,
전라북도,고창군,신림면,56,81,
전라북도,고창군,부안면,55,82,
전라북도,부안군,,56,87,
전라북도,부안군,부안읍,56,87,
전라북도,부안군,주산면,56,85,
전라북도,부안군,동진면,56,87,
전라북도,부안군,행안면,56,87,
전라북도,부안군,계화면,55,87,
전라북도,부안군,보안면,55,84,
전라북도,부안군,변산면,52,85,
전라북도,부안군,진서면,54,84,
전라북도,부안군,백산면,57,86,
전라북도,부안군,상서면,55,86,
전라북도,부안군,하서면,55,86,
전라북도,부안군,줄포면,55,84,
전라북도,부안군,위도면,48,84,
전라남도,,,51,67,
전라남도,목포시,,50,67,
전라남도,목포시,용당1동,50,66,
전라남도,목포시,용당2동,50,66,
전라남도,목포시,연동,50,66,
전라남도,목포시,산정동,50,67,
전라남도,목포시,연산동,50,67,
전라남도,목포시,원산동,50,67,
전라남도,목포시,대성동,50,66,
전라남도,목포시,목원동,50,66,
전라남도,목포시,동명동,50,66,
전라남도,목포시,삼학동,50,66,
전라남도,목포시,만호동,50,66,
전라남도,목포시,유달동,50,66,
전라남도,목포시,죽교동,50,66,
전라남도,목포시,북항동,50,67,
전라남도,목포시,용해동,50,67,
전라남도,목포시,이로동,50,66,
전라남도,목포시,상동,50,67,
전라남도,목포시,하당동,51,67,
전라남도,목포시,신흥동,51,66,
전라남도,목포시,삼향동,51,67,
전라남도,목포시,옥암동,51,67,
전라남도,목포시,부흥동,51,66,
전라남도,목포시,부주동,51,67,
전라남도,여수시,,73,66,
전라남도,여수시,돌산읍,74,63,
전라남도,여수시,소라면,72,66,
전라남도,여수시,율촌면,71,68,
전라남도,여수시,화양면,72,65,
전라남도,여수시,남면,75,60,
전라남도,여수시,화정면,73,63,
전라남도,여수시,삼산면,67,50,
전라남도,여수시,동문동,74,65,
전라남도,여수시,한려동,74,65,
전라남도,여수시,중앙동,74,65,
전라남도,여수시,충무동,74,66,
전라남도,여수시,광림동,74,66,
전라남도,여수시,서강동,74,65,
전라남도,여수시,대교동,74,65,
전라남도,여수시,국동,74,65,
전라남도,여수시,월호동,74,65,
전라남도,여수시,여서동,74,66,
전라남도,여수시,문수동,74,66,
전라남도,여수시,미평동,74,66,
전라남도,여수시,둔덕동,73,66,
전라남도,여수시,만덕동,74,66,
전라남도,여수시,쌍봉동,73,66,
전라남도,여수시,시전동,73,66,
전라남도,여수시,여천동,73,66,
전라남도,여수시,주삼동,73,66,
전라남도,여수시,삼일동,73,67,
전라남도,여수시,묘도동,74,68,
전라남도,순천시,,70,70,
전라남도,순천시,승주읍,68,71,
전라남도,순천시,해룡면,71,69,
전라남도,순천시,서면,70,71,
전라남도,순천시,황전면,69,73,
전라남도,순천시,월등면,68,73,
